scene_id,im_id,obj_id,score,R,t,time
1272,60,21,1,0.17345427 0.8063941 -0.56536925 0.97492886 -0.22184256 -0.017310668 -0.13938215 -0.5481922 -0.82465637,0.2606199 -0.053171538 0.61393213,-1
1272,64,21,1,0.11889207 0.8378326 -0.5328237 0.9848271 -0.16782838 -0.044149626 -0.12641294 -0.5194902 -0.84507376,0.25441745 -0.033481527 0.61322397,-1
1272,68,21,1,0.13271105 0.84616095 -0.5161388 0.9856307 -0.16756812 -0.02128407 -0.10449817 -0.50589764 -0.8562404,0.2519661 -0.027005807 0.60982805,-1
1272,72,21,1,0.10630166 0.82517445 -0.55478555 0.97625715 -0.1925193 -0.0992893 -0.18873793 -0.5310587 -0.82604754,0.25269297 -0.028924063 0.60988915,-1
1273,42,21,1,0.30404654 0.0125765875 0.9525742 0.93764794 0.17284487 -0.30156437 -0.1684402 0.9848688 0.040760472,-0.23031594 0.14560233 0.77220076,-1
1273,46,21,1,-0.18969207 0.35022017 0.91725826 0.97246873 0.19580808 0.12634788 -0.135357 0.9159722 -0.3777214,-0.25289047 0.035862107 0.7614663,-1
1273,50,21,1,-0.5558156 0.48677927 0.6738805 0.7023379 0.7086462 0.067394875 -0.44473642 0.51075095 -0.73576015,-0.28312472 -0.037891645 0.7440355,-1
1273,54,21,1,0.0023462882 0.7587039 0.6514315 0.95912606 0.18262884 -0.21615718 -0.28296944 0.6253121 -0.72726417,-0.32337442 -0.054527517 0.73385704,-1
1273,58,21,1,0.24532875 0.7201942 0.6489485 0.92765784 0.020006403 -0.37289497 -0.28153992 0.693484 -0.66318566,-0.35416332 -0.032944977 0.72979766,-1
1273,62,21,1,0.37469658 0.7047896 0.6023903 0.8938274 -0.101979 -0.43666098 -0.24632296 0.7020483 -0.66817147,-0.35331663 -0.011810437 0.7297664,-1
1273,66,21,1,0.36265048 0.68057525 0.6366333 0.90133697 -0.0825603 -0.42517698 -0.23680428 0.7280117 -0.6433682,-0.35380623 0.0028590008 0.73201793,-1
1273,70,21,1,0.3388571 0.7195985 0.6060972 0.9216394 -0.12440912 -0.36756384 -0.18909438 0.6831547 -0.7053672,-0.35302383 0.002923028 0.7307512,-1
1274,40,21,1,-0.36706173 0.9170169 0.1560312 0.27672133 0.26779467 -0.92288214 -0.88808274 -0.29557756 -0.3520553,0.08053361 -0.04106821 1.1011003,-1
1274,44,21,1,-0.47118726 0.8499085 0.23587738 0.36762848 0.43232542 -0.82337356 -0.80176795 -0.3012479 -0.5161568,0.05131359 -0.1373633 1.0580515,-1
1274,48,21,1,-0.52077734 0.70349586 0.48361602 0.3764847 0.69769454 -0.6094929 -0.766192 -0.13533606 -0.628199,0.023120558 -0.2318159 1.0286232,-1
1274,52,21,1,-0.738205 0.6250845 0.2536196 0.54042286 0.77302223 -0.33223486 -0.4037284 -0.1081956 -0.9084587,0.0006457104 -0.2812036 1.0220085,-1
1274,56,21,1,-0.687319 0.63190943 0.35816634 0.39456847 0.73881906 -0.5463169 -0.6098429 -0.23417287 -0.75713587,0.00038549327 -0.29499167 1.050397,-1
1274,60,21,1,-0.6248963 0.7196525 0.30266282 0.32018247 0.5898133 -0.7413524 -0.7120307 -0.36636102 -0.5989923,0.0056799296 -0.28612617 1.0793059,-1
1274,64,21,1,-0.57158923 0.7853619 0.23768173 0.3773395 0.50880516 -0.77377796 -0.72862935 -0.35259646 -0.58717555,0.011250267 -0.27094707 1.0903915,-1
1274,68,21,1,-0.60224795 0.7483615 0.27794322 0.36983782 0.5700993 -0.73362577 -0.7074725 -0.33903068 -0.62011355,0.015928125 -0.2638292 1.0951259,-1
1274,72,21,1,-0.6601745 0.6916294 0.2929478 0.31583726 0.60947704 -0.7271758 -0.6814811 -0.3875391 -0.6208035,0.015709044 -0.267173 1.0997916,-1
1275,42,21,1,0.2964563 -0.5472656 -0.78269666 0.5982931 0.7452155 -0.29444742 0.74441856 -0.38099125 0.5483491,0.067930676 -0.053913005 0.9879915,-1
1275,46,21,1,0.5029581 -0.81585985 -0.28531697 0.3252935 0.4845201 -0.81204945 0.8007604 0.3156151 0.50908726,0.0798106 -0.1522505 0.9725701,-1
1275,50,21,1,0.9972719 -0.045542255 0.05809269 -0.0025237445 -0.80756533 -0.5897727 0.073773235 0.5880171 -0.8054771,0.10107142 -0.23403697 0.95222145,-1
1275,54,21,1,0.99767494 0.061847486 0.028628103 0.059317537 -0.58118576 -0.8116061 -0.03355756 0.8114172 -0.5835031,0.13339166 -0.25218633 0.9595513,-1
1275,58,21,1,-0.3892087 -0.9162748 -0.09464227 0.46886852 -0.10862219 -0.8765635 0.7928927 -0.3855409 0.47188914,0.16098951 -0.23384634 0.97877896,-1
1275,62,21,1,-0.6243342 -0.6205906 -0.47441974 0.2676457 0.40062463 -0.87627953 0.733875 -0.67406774 -0.08402527,0.16125284 -0.21525437 0.98996735,-1
1275,66,21,1,-0.61667454 -0.6491544 -0.4453213 0.32657358 0.30375925 -0.89503074 0.7162836 -0.6973728 0.024676073,0.16151024 -0.20123206 0.9940328,-1
1275,70,21,1,-0.6389307 -0.6146971 -0.4625096 0.28348923 0.37077287 -0.8843989 0.7151234 -0.69618607 -0.06263814,0.1614577 -0.20063145 0.9931934,-1
1276,40,21,1,0.7810992 0.61536944 -0.105851255 0.5522109 -0.75991654 -0.34291396 -0.29145688 0.20939758 -0.93338394,0.19282047 0.30240628 0.7885499,-1
1276,44,21,1,0.6287806 0.74784213 -0.21299551 0.74928766 -0.65594673 -0.091114916 -0.2078533 -0.10230362 -0.9727954,0.22408544 0.23090835 0.7250746,-1
1276,48,21,1,0.4155715 0.8987799 -0.13962363 0.8839926 -0.43524364 -0.17064552 -0.21414307 -0.052510835 -0.97538984,0.26751113 0.17171858 0.65726864,-1
1276,52,21,1,0.009400068 0.92018807 -0.39136374 0.8613197 -0.20627199 -0.46430615 -0.5079763 -0.33272478 -0.79451513,0.30766946 0.1586084 0.6145616,-1
1276,56,21,1,0.43191603 0.74363637 -0.5103463 0.50543255 -0.66821694 -0.54591566 -0.74698484 -0.022155896 -0.66447175,0.31549475 0.17301485 0.58800626,-1
1276,60,21,1,-0.021973597 0.9994297 -0.025638388 0.37028015 -0.015685176 -0.92878765 -0.9286602 -0.029902192 -0.36972436,0.3275726 0.19226095 0.6002223,-1
1276,64,21,1,-0.29903185 -0.6470746 -0.70133764 0.5410891 -0.72036815 0.43392664 -0.7860041 -0.24972829 0.56553805,0.32362068 0.20361638 0.61440897,-1
1276,68,21,1,0.087217666 0.9905077 -0.10624266 0.77365106 -0.13453473 -0.6191643 -0.6275803 -0.02819268 -0.7780412,0.32240054 0.21109581 0.6213415,-1
1276,72,21,1,0.10183858 0.9945152 -0.02384313 0.79815745 -0.09599048 -0.5947525 -0.59377915 0.04153818 -0.8035552,0.32411897 0.20930503 0.6191594,-1
1277,42,21,1,0.74092084 0.6638665 -0.1015752 0.22806633 -0.3909725 -0.89169854 -0.63168186 0.63751215 -0.4410853,-0.13721527 0.14771293 0.84501415,-1
1277,46,21,1,0.7245718 0.68006706 0.111822985 0.12434401 0.030594341 -0.9917674 -0.67788947 0.7325112 -0.062394477,-0.16911344 0.098554745 0.7638341,-1
1277,50,21,1,0.10608113 0.9259776 0.36237025 0.7335186 0.17316972 -0.6572387 -0.6713399 0.33552596 -0.6608517,-0.2032536 0.0536632 0.7053805,-1
1277,54,21,1,-0.16063458 0.94918364 0.27064195 0.8117773 0.28302515 -0.51079786 -0.5614394 0.1376492 -0.8159893,-0.24241021 0.03112564 0.7074021,-1
1277,58,21,1,-0.22809386 0.944631 0.23589279 0.6717391 0.3280606 -0.6641858 -0.7047977 0.0069617033 -0.7093742,-0.2617132 0.027285013 0.7350494,-1
1277,62,21,1,-0.1990177 0.9593979 0.19986919 0.67401206 0.28205383 -0.68275434 -0.7114069 -0.0011659563 -0.70277935,-0.25936672 0.036803216 0.75338066,-1
1277,66,21,1,-0.15470244 0.9711175 0.18165343 0.6609421 0.23839292 -0.7115648 -0.7343179 0.00998158 -0.67873234,-0.2552476 0.043369375 0.76638216,-1
1277,70,21,1,-0.19029103 0.96222377 0.1947171 0.6799669 0.272245 -0.68082863 -0.7081202 0.0028456002 -0.70608616,-0.2546712 0.0426693 0.7672095,-1
1278,40,21,1,0.9802769 0.11187028 -0.16291788 -0.12944235 -0.25948364 -0.9570334 -0.14933813 0.9592462 -0.23988508,-0.1309792 0.11808161 0.9023307,-1
1278,44,21,1,0.95487857 0.21424332 -0.20568621 -0.15982111 -0.21306074 -0.96387887 -0.25032824 0.95326024 -0.1692065,-0.13553126 0.05689498 0.8280834,-1
1278,48,21,1,0.55779755 0.35259166 0.75135946 0.82421994 -0.12887934 -0.5514087 -0.0975874 0.92685986 -0.36250168,-0.15243103 -0.015876014 0.7430229,-1
1278,52,21,1,0.6176811 0.55424124 0.5579307 0.7403556 -0.17055027 -0.65022004 -0.26522353 0.8146957 -0.5156814,-0.1826965 -0.038695704 0.7064712,-1
1278,56,21,1,0.6675541 0.6827328 0.29706463 0.5851779 -0.23439592 -0.77628946 -0.46036756 0.6920508 -0.5559922,-0.22254471 -0.028989537 0.70178616,-1
1278,60,21,1,0.059911553 0.870089 0.48924 0.9459044 -0.20605007 0.2506158 0.318866 0.44775948 -0.8353658,-0.2362001 -0.010200406 0.7198129,-1
1278,64,21,1,0.38548103 0.8707593 0.30525842 0.8340782 -0.18734843 -0.51885855 -0.39461124 0.45461953 -0.79850054,-0.23369065 0.0021042528 0.7319317,-1
1278,68,21,1,0.4924876 0.86091197 0.12761904 0.54445 -0.19035852 -0.8169075 -0.678992 0.47179902 -0.5624727,-0.23489551 0.0046995394 0.7397246,-1
1278,72,21,1,0.5075076 0.8488362 0.14803097 0.5707612 -0.20247537 -0.79576087 -0.645498 0.48834503 -0.5872406,-0.2359894 0.0014360581 0.7382828,-1
1279,42,21,1,0.10336765 0.99087137 -0.08653902 0.7284881 -0.13465904 -0.6716934 -0.677215 0.0063887164 -0.7357574,0.026815975 0.14253552 0.8465044,-1
1279,46,21,1,0.33421367 0.9253008 -0.1792197 0.89790434 -0.37038964 -0.23786412 -0.286477 -0.0814247 -0.95462084,0.05064624 0.06160004 0.7738214,-1
1279,50,21,1,0.23418894 0.8888414 -0.39384845 0.9553927 -0.13542776 0.26245785 0.17994536 -0.43774468 -0.8809082,0.077500224 0.013552475 0.7074391,-1
1279,54,21,1,-0.055016022 0.78484976 -0.61723906 0.9927812 -0.022985648 -0.11771639 -0.10657732 -0.61925966 -0.77791953,0.096325 0.028264588 0.6721637,-1
1279,58,21,1,-0.8239144 0.5644805 -0.05026777 0.30604124 0.36852813 -0.877796 -0.47697362 -0.7386128 -0.4763899,0.09576488 0.064739525 0.6528035,-1
1279,62,21,1,-0.8519948 0.52146786 0.046649408 0.23235649 0.45646557 -0.8588654 -0.46916452 -0.72090954 -0.5100727,0.091526195 0.0803425 0.65772444,-1
1279,66,21,1,-0.84883595 0.5284821 -0.013571402 0.27343836 0.4169302 -0.86683375 -0.45244777 -0.7395106 -0.4984126,0.0876104 0.09086817 0.66699255,-1
1279,70,21,1,-0.84566635 0.53157645 0.04769769 0.224469 0.43532893 -0.87183857 -0.484213 -0.7265779 -0.4874654,0.087840736 0.09185242 0.6663354,-1
1280,20,1,1,0.040384904 0.89947647 -0.43509886 0.98496395 -0.10904203 -0.13399959 -0.16797356 -0.42314512 -0.8903555,0.09407567 0.18689913 0.82416487,-1
1280,24,1,1,-0.0106141595 0.895332 -0.44527283 0.99540746 -0.032906663 -0.08989501 -0.09513832 -0.44418204 -0.8908709,0.09491976 0.18110913 0.8251378,-1
1280,28,1,1,0.7166702 0.6119187 0.33457327 -0.5841517 0.78876805 -0.19134174 -0.3809863 -0.05831261 0.92274,0.10075806 0.13971375 0.826067,-1
1280,32,1,1,0.6190596 0.678011 0.39631578 -0.55771786 0.7348336 -0.3859667 -0.5529158 0.017903998 0.8330447,0.12365637 0.096971616 0.8456814,-1
1280,36,1,1,0.3674257 0.8526053 0.37156776 -0.39492834 0.50473326 -0.76764315 -0.8420391 0.13530919 0.52217,0.16573755 0.06251987 0.8424246,-1
1280,40,1,1,0.41376984 0.87927246 0.23595405 -0.10582477 0.30387846 -0.94681513 -0.9042099 0.36679375 0.21878456,0.20246246 0.012375237 0.8321191,-1
1280,44,1,1,0.20817342 0.9748047 0.08012264 -0.091396086 0.10094589 -0.990685 -0.97381234 0.1989114 0.1101076,0.2338717 -0.02606889 0.81087554,-1
1280,48,1,1,0.065914944 0.99187034 0.108850256 -0.025772937 0.11074346 -0.9935148 -0.9974923 0.062682085 0.032863062,0.24700505 -0.033914432 0.7812751,-1
1280,52,1,1,0.031070322 0.99402803 0.10460933 -0.057482928 0.10626371 -0.99267507 -0.99786294 0.024829485 0.060441285,0.24741402 -0.03352667 0.77175605,-1
1280,56,1,1,0.078956194 0.9908563 0.10940685 -0.06754807 0.11481497 -0.99108773 -0.99458694 0.07086229 0.07599577,0.24449676 -0.034208667 0.770949,-1
1280,60,1,1,0.10399056 0.99048984 0.09008739 -0.05117619 0.09578735 -0.9940854 -0.99326074 0.098765165 0.060650483,0.24279249 -0.035459876 0.7685889,-1
1280,64,1,1,0.09652032 0.99082935 0.094557025 -0.058807734 0.10051159 -0.9931964 -0.9935922 0.09030296 0.06796984,0.24232033 -0.035171628 0.7679606,-1
1280,68,1,1,0.038628906 0.991413 0.12493161 -0.06916868 0.12737796 -0.9894395 -0.99685675 0.02957961 0.07349521,0.24050224 -0.032177832 0.7690551,-1
1281,20,1,1,-0.5289349 -0.23024377 -0.81683266 0.14387798 -0.97288984 0.1810649 -0.8363774 -0.021752693 0.54772234,-0.14437523 0.20008455 0.8277612,-1
1281,24,1,1,-0.5815184 -0.22407976 -0.7820643 0.10367539 -0.97389233 0.20195325 -0.8069 0.036358707 0.5895679,-0.13939576 0.1950484 0.8305379,-1
1281,28,1,1,-0.55318034 -0.36548674 -0.748606 0.15111761 -0.92773664 0.34127447 -0.8192405 0.075658776 0.5684371,-0.115534976 0.15336159 0.81550455,-1
1281,32,1,1,-0.31920695 0.7089462 0.6288897 0.39306313 0.70287746 -0.59284455 -0.86232734 0.057953253 -0.5030239,-0.1147928 0.107701354 0.810748,-1
1281,36,1,1,-0.11196392 0.9393697 0.32411194 0.5078177 0.33444524 -0.7938939 -0.8541576 0.07570231 -0.5144744,-0.13151793 0.06757875 0.78197587,-1
1281,40,1,1,0.3095144 0.950139 -0.03790536 0.15171191 -0.0886949 -0.9844373 -0.9387142 0.29894683 -0.17159976,-0.15201972 0.025290981 0.7513337,-1
1281,44,1,1,0.11872993 0.978496 -0.16866806 -0.12112092 -0.15432842 -0.98056746 -0.98551154 0.13685194 0.10019293,-0.18209496 -0.019277314 0.7376476,-1
1281,48,1,1,0.114690445 0.9701464 -0.21368693 -0.12359673 -0.19949949 -0.97207195 -0.9856825 0.13789837 0.09702623,-0.21554905 -0.029807638 0.7325007,-1
1281,52,1,1,0.16849351 0.9619579 -0.21505089 -0.08310582 -0.20352963 -0.9755353 -0.9821931 0.18224333 0.04565088,-0.22751719 -0.029407158 0.73124456,-1
1281,56,1,1,0.1474352 0.9679464 -0.2033295 -0.08586 -0.19227476 -0.9775779 -0.98533803 0.16158727 0.05475979,-0.22674422 -0.02811908 0.73328453,-1
1281,60,1,1,0.17907037 0.9643179 -0.19499907 -0.06382553 -0.18639868 -0.9803988 -0.9817638 0.18800628 0.028169625,-0.22657661 -0.02770591 0.73610973,-1
1281,64,1,1,0.16197015 0.964164 -0.21012712 -0.037551254 -0.20676239 -0.9776703 -0.9860809 0.16624394 0.0027162305,-0.22706959 -0.028377993 0.7374059,-1
1281,68,1,1,0.19056542 0.9599881 -0.20520148 -0.020001004 -0.20519182 -0.9785174 -0.9814707 0.19057582 -0.019901741,-0.22597596 -0.027304508 0.7375627,-1
1282,20,1,1,-0.096227586 0.6805137 -0.7263892 0.6541118 0.5933028 0.46917966 0.750252 -0.42999175 -0.5022241,0.06640066 0.017958902 1.0165776,-1
1282,24,1,1,-0.12165015 0.6436572 -0.75558364 0.6639166 0.6186445 0.42011163 0.73784554 -0.45053786 -0.50259286,0.0665454 0.016462771 1.0081828,-1
1282,28,1,1,-0.3726366 0.6302885 -0.6810863 0.76949495 0.620095 0.15283927 0.518671 -0.467139 -0.7160738,0.05893492 -0.01079289 0.98415846,-1
1282,32,1,1,-0.62046474 0.46964446 -0.62805855 0.629555 0.77583075 -0.041798733 0.46763656 -0.42133203 -0.7770427,0.032071773 -0.046939198 0.9503589,-1
1282,36,1,1,-0.5495736 0.5991845 -0.58219147 0.83425653 0.43075758 -0.34418604 0.044552457 -0.6748526 -0.73660654,0.00047843624 -0.08611969 0.9539694,-1
1282,40,1,1,0.03469768 0.9506569 -0.30829784 0.6787717 -0.24883474 -0.6909054 -0.7335292 -0.18529104 -0.65391296,-0.026818363 -0.13967286 0.9522346,-1
1282,44,1,1,-0.2598878 0.95914644 -0.11178692 0.44795343 0.01719474 -0.8938915 -0.85545075 -0.28238684 -0.4341217,-0.047431197 -0.18773788 0.96184516,-1
1282,48,1,1,-0.51675797 0.84922737 -0.10850836 0.3825129 0.11563275 -0.9166859 -0.7659276 -0.51521057 -0.38459456,-0.05516891 -0.21241204 0.9815758,-1
1282,52,1,1,-0.4490978 0.888971 -0.08967615 0.39143407 0.1055334 -0.9141346 -0.8031753 -0.44563818 -0.39536834,-0.05312265 -0.22019897 0.9872813,-1
1282,56,1,1,-0.45089924 0.8830625 -0.12996352 0.4191099 0.08090856 -0.90432334 -0.7880589 -0.4622277 -0.40658188,-0.05106914 -0.22025006 0.9900215,-1
1282,60,1,1,-0.35394263 0.9282582 -0.11428609 0.4167326 0.047131054 -0.90780646 -0.8372924 -0.36893815 -0.40351716,-0.050028887 -0.2193873 0.98994875,-1
1282,64,1,1,-0.38419813 0.91278344 -0.13863003 0.382751 0.020827718 -0.92361677 -0.8401747 -0.4079126 -0.35737073,-0.050135598 -0.2190529 0.98949146,-1
1282,68,1,1,-0.39366224 0.90996903 -0.13033184 0.40049297 0.042157896 -0.9153295 -0.82742697 -0.41252765 -0.38103217,-0.04945806 -0.21873257 0.9898398,-1
1283,20,1,1,-0.09313481 0.26024777 -0.96103954 -0.3285947 -0.9191877 -0.21707009 -0.9398678 0.2955757 0.17112443,-0.0050255596 0.07170473 0.9914399,-1
1283,24,1,1,0.33785623 0.115827374 -0.93404347 -0.6605352 -0.67777693 -0.32297325 -0.6704822 0.72608715 -0.15248308,-0.005551087 0.06616579 0.9801913,-1
1283,28,1,1,0.5036251 0.21530534 -0.83666325 -0.69497925 -0.4743139 -0.5403982 -0.51319164 0.85362166 -0.08924366,-0.018288642 0.028636992 0.96416515,-1
1283,32,1,1,0.4229576 0.574065 -0.7011106 -0.37996292 -0.590062 -0.71235865 -0.82263905 0.5676936 -0.031447817,-0.03211494 -0.019779561 0.962081,-1
1283,36,1,1,0.08661925 0.9020688 -0.4228108 0.1751281 -0.43158436 -0.88490963 -0.9807279 0.0026041567 -0.19536112,-0.030616766 -0.06919927 0.9655068,-1
1283,40,1,1,-0.13679567 0.9885764 0.0632741 0.32866496 0.10555035 -0.9385299 -0.9344872 -0.10759085 -0.33934924,-0.019769829 -0.13072236 0.96809334,-1
1283,44,1,1,-0.31200656 0.89359534 0.32270622 0.32696766 0.41990662 -0.84662306 -0.8920449 -0.15863746 -0.42319041,0.0064304746 -0.17519383 0.97077954,-1
1283,48,1,1,-0.33420914 0.87853503 0.3412923 0.24403861 0.43042797 -0.8690092 -0.9103567 -0.20714232 -0.35824943,0.03437694 -0.1929502 0.98212427,-1
1283,52,1,1,-0.30710432 0.8978806 0.31543198 0.264314 0.39888132 -0.8780842 -0.9142347 -0.18629037 -0.35982057,0.046286147 -0.19476031 0.9860003,-1
1283,56,1,1,-0.28232947 0.91362715 0.29253286 0.27381235 0.36899906 -0.8881815 -0.9194112 -0.1706607 -0.3543417,0.04733674 -0.19262727 0.9869087,-1
1283,60,1,1,-0.21231787 0.93782383 0.2746044 0.2820266 0.3278608 -0.90164757 -0.9356186 -0.11399014 -0.33410197,0.045926973 -0.19257641 0.98749346,-1
1283,64,1,1,-0.2814274 0.9223057 0.26485983 0.2566419 0.33830506 -0.90536433 -0.9246261 -0.18682021 -0.33191064,0.045850776 -0.19021267 0.9861114,-1
1283,68,1,1,-0.2820295 0.9172774 0.28117898 0.24853025 0.3529226 -0.90204126 -0.9266564 -0.18452077 -0.32750574,0.045627575 -0.18930034 0.98518723,-1
1284,20,1,1,-0.01968072 0.98793155 -0.15363583 -0.462822 -0.1452121 -0.87447655 -0.8862328 0.053895712 0.46009427,0.09573723 0.27466133 0.8233375,-1
1284,24,1,1,-0.036746502 0.99613637 -0.0797626 -0.4111736 -0.08781846 -0.907317 -0.91081613 -0.0005444512 0.412812,0.09455588 0.26645938 0.81765574,-1
1284,28,1,1,0.032336652 0.99014586 -0.13625489 -0.17912954 -0.12837747 -0.9754136 -0.98329395 0.05594889 0.17321308,0.10195178 0.23442328 0.8024176,-1
1284,32,1,1,-0.28627977 0.9580508 -0.013512766 0.17212729 0.03755036 -0.9843588 -0.9425582 -0.28412792 -0.1756566,0.12050918 0.19883744 0.77774733,-1
1284,36,1,1,-0.43509156 0.8502457 0.2962728 0.3268287 0.45574534 -0.8279367 -0.8389746 -0.2633978 -0.4761756,0.14706956 0.15557708 0.7489039,-1
1284,40,1,1,-0.5305014 0.7995937 0.28145704 0.48736915 0.5593695 -0.670505 -0.69357014 -0.21853039 -0.6864436,0.18933864 0.1181365 0.7145526,-1
1284,44,1,1,-0.65038955 0.72139 0.23788628 0.54887986 0.66281307 -0.5093229 -0.5250945 -0.20068727 -0.8270432,0.22670816 0.10509476 0.6826085,-1
1284,48,1,1,-0.5515568 0.8172142 0.16717054 0.66781884 0.55270666 -0.4985312 -0.49980304 -0.16332866 -0.8506002,0.25307283 0.11052021 0.67082214,-1
1284,52,1,1,-0.55401033 0.8145334 0.17206946 0.64986527 0.55231124 -0.52213734 -0.5203342 -0.17744751 -0.83532315,0.2557795 0.11412731 0.66684395,-1
1284,56,1,1,-0.59767383 0.7829281 0.17265499 0.61061746 0.5840708 -0.5347969 -0.5195502 -0.21420796 -0.8271533,0.25313848 0.11526237 0.66542655,-1
1284,60,1,1,-0.6406199 0.7484851 0.17139526 0.5831238 0.6194456 -0.5255985 -0.49957272 -0.23676422 -0.83328855,0.25161418 0.11596988 0.66540354,-1
1284,64,1,1,-0.6056469 0.77463543 0.18202142 0.60455275 0.5966723 -0.52772915 -0.51740485 -0.20957598 -0.82968074,0.2505818 0.115983546 0.66573703,-1
1284,68,1,1,-0.62252814 0.7646909 0.16645294 0.602732 0.60414547 -0.52127 -0.4991722 -0.22417873 -0.8370012,0.25057498 0.11743509 0.6658883,-1
1285,20,1,1,-0.9794947 -0.03354395 -0.198658 0.18360166 -0.55459285 -0.8116139 -0.08294958 -0.83144546 0.54937947,-0.027123757 0.20876543 0.89246255,-1
1285,24,1,1,-0.91918105 -0.34721652 -0.18586795 0.34260872 -0.4722184 -0.81217545 0.19423047 -0.81021625 0.5530136,-0.023319138 0.21059111 0.8786727,-1
1285,28,1,1,-0.6727151 0.7349305 0.08562365 0.6300019 0.50826037 0.58717024 0.38801032 0.44894138 -0.80492204,-0.018564016 0.20435378 0.8409985,-1
1285,32,1,1,-0.60985005 0.7913846 0.042345706 0.7691582 0.578153 0.27227673 0.19099332 0.19861853 -0.9612867,-0.03296834 0.19161837 0.76901644,-1
1285,36,1,1,-0.5951206 0.80360824 0.0067303665 0.8028296 0.5941272 0.049774792 0.036000736 0.035025343 -0.9987378,-0.06950389 0.17487414 0.7387797,-1
1285,40,1,1,-0.4220216 0.88902676 -0.17756468 0.9032782 0.39562237 -0.16604675 -0.07737143 -0.23046562 -0.9699996,-0.10368661 0.15611847 0.70964664,-1
1285,44,1,1,-0.3781585 0.9023136 -0.20694491 0.8777353 0.27842292 -0.38995042 -0.2942394 -0.3291059 -0.8972806,-0.14342478 0.12945208 0.6871586,-1
1285,48,1,1,-0.41799703 0.8774566 -0.23526238 0.8613766 0.3005365 -0.4095219 -0.28863278 -0.37382844 -0.8814439,-0.17088221 0.115869895 0.6902596,-1
1285,52,1,1,-0.48397422 0.8342263 -0.26426384 0.8526928 0.38169953 -0.35667974 -0.19668221 -0.39795965 -0.89607155,-0.17587163 0.11032307 0.6948715,-1
1285,56,1,1,-0.4811844 0.8412339 -0.24655008 0.85832834 0.39497226 -0.32751992 -0.17814045 -0.3692184 -0.91210943,-0.17370455 0.108699344 0.69397867,-1
1285,60,1,1,-0.48394272 0.8407483 -0.24277975 0.8551067 0.39535964 -0.33538547 -0.18598941 -0.36990994 -0.9102608,-0.17288055 0.10838926 0.69514614,-1
1285,64,1,1,-0.46903515 0.84597325 -0.25364408 0.8614997 0.37500438 -0.3423302 -0.19448453 -0.3790792 -0.904696,-0.17225717 0.10899514 0.69709384,-1
1285,68,1,1,-0.47153732 0.83790123 -0.27490723 0.8638003 0.37612757 -0.33522692 -0.17748687 -0.39553696 -0.90113753,-0.17225873 0.108832516 0.6976422,-1
1286,20,1,1,-0.5713713 0.15667659 -0.8055974 0.22063786 -0.9161435 -0.33466396 -0.79047686 -0.36896268 0.48888937,-0.04556419 0.1092874 0.95234245,-1
